Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
ddf3acccf5dda8250feb55df79407fca7913283b7e7e7180ebca19d84e42769c,2019-11,City of London Police,City of London Police,-0.087606,51.515653,On or near THROGMORTON AVENUE,E01032739,City of London 001F,Unable to prosecute suspect
8cb5305c2652bcf3503a939a5cb0668eab08c26d2975460bb5af37954d77e493,2019-11,City of London Police,City of London Police,-0.085173,51.518680,On or near FINSBURY AVENUE,E01032739,City of London 001F,Investigation complete; no suspect identified
cb1a43dcc1e0fb8043fe0948005c875c35fc9b9693b87731b2dab03611c15197,2019-11,City of London Police,City of London Police,-0.082458,51.517431,On or near LIVERPOOL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
b904d9375cf738ad1b46d31596fe15cd167251df6b33e8bd8308b06e1c715422,2019-11,City of London Police,City of London Police,-0.088995,51.512088,On or near ST SWITHIN'S LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
9be0010e2845345813d4f756fc258a57ee3272cb2de3b795ca51232145080bf5,2019-11,City of London Police,City of London Police,-0.098148,51.517938,On or near ALBION WAY,E01032740,City of London 001G,Investigation complete; no suspect identified
fb9bfdfa3cbc7366b49631d378d527f720e4d6fcd76fad94c67da3c9df96cddd,2019-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
f711dcfd97532090df06d71a7bea71bafcc6843839cfd3ec4609d8425c0eff1d,2019-11,City of London Police,City of London Police,-0.084701,51.509320,On or near LOWER THAMES STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
57d0da51f359124d33debd50bc9b4b583e68479f35ae8c8f8bc2846fc542bb9b,2019-11,City of London Police,City of London Police,-0.087549,51.514276,On or near BARTHOLOMEW LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
924e452365f206adcd51f4f2c97eefd9004bdcb5c49814b4c6d15bc8b0d5076d,2019-11,City of London Police,City of London Police,-0.090506,51.513524,On or near POULTRY,E01032739,City of London 001F,Investigation complete; no suspect identified
3639ad196449503767767fbefd4bc92939eecdbb7aab180553c32f2ec99739ab,2019-11,City of London Police,City of London Police,-0.104300,51.511761,On or near Pedestrian Subway,E01032740,City of London 001G,Investigation complete; no suspect identified
b9d19785e2b3c0bfe35ac2ba40e55c2b1af5e5f67673f8654bda43a288d67e89,2019-11,City of London Police,City of London Police,-0.095892,51.516391,On or near NOBLE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
90b6aeb722c44e04810cf61215cc588f160f5c67b6efe10028a6f33c549c4ad4,2019-11,City of London Police,City of London Police,-0.108231,51.513928,On or near PLEYDELL STREET,E01032740,City of London 001G,Investigation complete; no suspect identified
2c66de8a3c7b3f7590f41ad9e1f297544eb2212d0b16021e08c0ccf7bbb19cef,2019-11,City of London Police,City of London Police,-0.094464,51.512959,On or near WATLING COURT,E01032739,City of London 001F,Investigation complete; no suspect identified
1bfb361a280109843d8129096e8d0f1e13243e96718aadff241d2f87d6e65e10,2019-11,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Unable to prosecute suspect
3ffce626f16de5365d78d3ffddda7bceda1f479a396d7a8c927c3e6c082a71fb,2019-11,City of London Police,City of London Police,-0.093057,51.520085,On or near Theatre/Concert Hall,E01000002,City of London 001B,Investigation complete; no suspect identified
